MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
3228946431,494500034,-0.5,41.3,672.5,630.7,VOID,UNK,,,UNK,,UNK,1.0,
3228946431,494500034,29.3,35.3,642.7,636.7,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3228946431,494500034,35.3,41.3,636.7,630.7,INLT,UNK,,,UNK,,ROT,1.0,
3229447671,534500119,-0.44,11.759999999999991,649.51,637.31,LIN,STL,208.0,,UNK,,UNK,1.0,
3229447671,534500119,-0.44,18.75999999999999,649.51,630.31,LIN,PVC,145.0,,UNK,,UNK,1.0,
3229447671,534500119,-0.44,36.75999999999999,649.51,612.31,VOID,UNK,,,UNK,,UNK,1.0,
3229447671,534500119,18.76,36.75999999999999,630.31,612.31,INLT,UPVC,145.0,,SLAP,3.0,ROT,1.0,
3231415381,474500071,0.0,3.2,669.0,665.8,LIN,UNK,102.0,,UNK,,UNK,1.0,
3231415381,474500071,0.0,3.2,669.0,665.8,VOID,UNK,,,UNK,,UNK,1.0,
3235681441,534500149,-0.5,5.5,592.5,586.5,LIN,STL,204.0,,UNK,,UNK,1.0,
3235681441,534500149,-0.5,43.5,592.5,548.5,LIN,PVC,155.0,,UNK,,UNK,1.0,
3235681441,534500149,-0.5,43.5,592.5,548.5,VOID,UNK,,,UNK,,UNK,1.0,
3235681441,534500149,25.5,43.5,566.5,548.5,INLT,UPVC,155.0,,SLAP,1.0,ROT,1.0,
3235781471,534500146,-0.5,5.5,592.5,586.5,LIN,STL,204.0,,UNK,,UNK,1.0,
3235781471,534500146,-0.5,37.0,592.5,555.0,LIN,PVC,155.0,,UNK,,UNK,1.0,
3235781471,534500146,-0.5,37.0,592.5,555.0,VOID,UNK,,,UNK,,UNK,1.0,
3235781471,534500146,19.0,31.0,573.0,561.0,INLT,UPVC,155.0,,SLAP,2.0,ROT,1.0,
3238705421,524100001,0.0,45.0,291.63,246.63,LIN,UNK,127.0,,UNK,,UNK,1.0,
3238705421,524100001,0.0,49.0,291.63,242.63,VOID,UNK,,,UNK,,UNK,1.0,
3238705421,524100001,45.0,49.0,246.63,242.63,INLT,SSTL,100.0,,SAP,0.4,ROT,1.0,
3238910501,534300014,0.0,18.0,477.0,459.0,LIN,PVC,150.0,,UNK,,UNK,1.0,
3238910501,534300014,0.0,23.0,477.0,454.0,VOID,UNK,,,UNK,,UNK,1.0,
3238910501,534300014,18.0,23.0,459.0,454.0,INLT,UPVC,150.0,,SLAP,,CBT,1.0,
3242352221,494500021,0.0,4.0,679.0,675.0,LIN,STL,200.0,,UNK,,UNK,1.0,
3242352221,494500021,0.0,25.0,679.0,654.0,LIN,PVC,150.0,,UNK,,UNK,1.0,
3242352221,494500021,0.0,36.9,679.0,642.1,VOID,UNK,,,UNK,,UNK,1.0,
3242352221,494500021,25.0,36.9,654.0,642.1,INLT,UPVC,150.0,,SLAP,,CBT,1.0,
3244084161,534500144,-0.5,5.0,593.5,588.0,LIN,STL,204.0,,UNK,,UNK,1.0,
3244084161,534500144,-0.5,31.5,593.5,561.5,LIN,PVC,155.0,,UNK,,UNK,1.0,
3244084161,534500144,-0.5,31.5,593.5,561.5,VOID,UNK,,,UNK,,UNK,1.0,
3244084161,534500144,19.5,25.5,573.5,567.5,INLT,UPVC,155.0,,SLAP,2.0,ROT,1.0,
3244500131,524500010,-0.4,31.83299999999995,640.96,608.73,LIN,UNK,127.0,,UNK,,UNK,1.0,
3244500131,524500010,-0.4,37.60299999999995,640.96,602.96,VOID,UNK,,,UNK,,UNK,1.0,
3244500131,524500010,31.6,37.60299999999995,608.96,602.96,INLT,UNK,,,SLAP,,CBT,1.0,
3244982971,534500145,-0.4,5.6,593.4,587.4,LIN,STL,204.0,,UNK,,UNK,1.0,
3244982971,534500145,-0.4,55.5,593.4,537.5,LIN,PVC,155.0,,UNK,,UNK,1.0,
3244982971,534500145,-0.4,55.5,593.4,537.5,VOID,UNK,,,UNK,,UNK,1.0,
3244982971,534500145,43.5,49.5,549.5,543.5,INLT,UPVC,155.0,,SLAP,2.0,ROT,1.0,
3252699621,494500004,0.0,28.35,677.31,648.96,LIN,UNK,127.0,,UNK,,UNK,1.0,
3252699621,494500004,0.0,38.4,677.31,638.91,VOID,UNK,,,UNK,,UNK,1.0,
3252699621,494500004,28.35,38.4,648.96,638.91,INLT,UNK,,,UNK,,ROT,1.0,
3254706341,474500093,0.0,32.0,691.0,659.0,LIN,PVC,,,UNK,,UNK,1.0,
3254706341,474500093,0.0,50.0,691.0,641.0,VOID,UNK,,,UNK,,UNK,1.0,
3254706341,474500093,32.0,44.0,659.0,647.0,INLT,UPVC,138.0,,SLAP,,CBT,1.0,
3254706341,474500093,44.0,50.0,647.0,641.0,INLT,UNK,,,UNK,,CBT,1.0,
3258332831,474500002,0.0,42.67,659.0,616.33,LIN,UNK,152.0,,UNK,,UNK,1.0,
3258332831,474500002,0.0,45.72,659.0,613.28,VOID,UNK,,,UNK,,UNK,1.0,
3258332831,474500002,42.67,45.72,616.33,613.28,INLT,UNK,,,UNK,,ROT,1.0,
3259183011,534500148,-0.5,5.5,592.5,586.5,LIN,STL,204.0,,UNK,,UNK,1.0,
3259183011,534500148,-0.5,37.5,592.5,554.5,LIN,PVC,150.0,,UNK,,UNK,1.0,
3259183011,534500148,-0.5,37.5,592.5,554.5,VOID,UNK,,,UNK,,UNK,1.0,
3259183011,534500148,25.5,31.5,566.5,560.5,INLT,UPVC,155.0,,SLAP,2.0,ROT,1.0,
3261850161,534500123,-0.3,2.7,650.3,647.3,LIN,STL,208.0,,UNK,,UNK,1.0,
3261850161,534500123,-0.3,13.0,650.3,637.0,LIN,PVC,145.0,,UNK,,UNK,1.0,
3261850161,534500123,-0.3,37.0,650.3,613.0,VOID,UNK,,,UNK,,UNK,1.0,
3261850161,534500123,13.0,25.0,637.0,625.0,INLT,UPVC,145.0,,SLAP,3.0,ROT,1.0,
3261850161,534500123,31.0,34.0,619.0,616.0,INLT,UPVC,145.0,,SLAP,3.0,ROT,1.0,
3261850161,534500123,34.0,37.0,616.0,613.0,INLT,UPVC,145.0,,UNK,,ROT,1.0,
3262177971,514500052,0.0,6.0,701.0,695.0,LIN,UNK,152.0,,UNK,,UNK,1.0,
3262177971,514500052,0.0,1.8,701.0,699.2,LIN,UNK,203.0,,UNK,,UNK,1.0,
3262177971,514500052,0.0,24.0,701.0,677.0,VOID,UNK,,,UNK,,UNK,1.0,
3262177971,514500052,6.0,24.0,695.0,677.0,INLT,UNK,152.0,,SLAP,,ROT,1.0,
3262649441,514500064,0.0,20.0,643.0,623.0,LIN,PVC,155.0,,UNK,,UNK,1.0,
3262649441,514500064,0.0,3.0,643.0,640.0,LIN,STL,219.0,,UNK,,UNK,1.0,
3262649441,514500064,0.0,26.0,643.0,617.0,VOID,UNK,,,UNK,,UNK,1.0,
3262649441,514500064,20.0,26.0,623.0,617.0,INLT,UPVC,155.0,,SLAP,12.0,ROT,1.0,
3265661021,514500065,0.0,18.0,694.0,676.0,LIN,PVC,168.0,,UNK,,UNK,1.0,
3265661021,514500065,0.0,2.6,694.0,691.4,LIN,STL,219.0,,UNK,,UNK,1.0,
3265661021,514500065,0.0,30.0,694.0,664.0,VOID,UNK,,,UNK,,UNK,1.0,
3265661021,514500065,18.0,30.0,676.0,664.0,INLT,UPVC,168.0,,SLAP,12.0,ROT,1.0,
3265827061,534400033,0.0,12.0,532.04,520.04,LIN,PVC,100.0,,UNK,,UNK,1.0,
3265827061,534400033,0.0,23.8,532.04,508.24,VOID,UNK,,,UNK,,UNK,1.0,
3265827061,534400033,12.0,18.0,520.04,514.04,INLT,UPVC,100.0,,SLAP,,CBT,1.0,
3265827061,534400033,18.0,23.8,514.04,508.24,INLT,UPVC,,,UNK,,CBT,1.0,
3268646481,514500060,0.0,20.0,653.0,633.0,LIN,STL,152.0,,UNK,,UNK,1.0,
3268646481,514500060,0.0,3.0,653.0,650.0,LIN,STL,203.0,,UNK,,UNK,1.0,
3268646481,514500060,0.0,30.0,653.0,623.0,VOID,UNK,,,UNK,,UNK,1.0,
3268646481,514500060,20.0,26.0,633.0,627.0,INLT,STL,152.0,,PS,,ROT,1.0,
3268646481,514500060,26.0,30.0,627.0,623.0,INLT,STL,152.0,,UNK,,ROT,1.0,
3269877481,514500053,0.0,12.95,699.0,686.05,LIN,UNK,152.0,,UNK,,UNK,1.0,
3269877481,514500053,0.0,32.65,699.0,666.35,VOID,UNK,,,UNK,,UNK,1.0,
3269877481,514500053,12.95,32.65,686.05,666.35,INLT,UNK,,,UNK,,CBT,1.0,
3273610341,534500087,0.0,3.0,618.0,615.0,LIN,PVC,135.0,,UNK,,UNK,1.0,
3273610341,534500087,0.0,4.0,618.0,614.0,LIN,STL,203.0,,UNK,,UNK,1.0,
3273610341,534500087,0.0,7.6,618.0,610.4,VOID,UNK,,,UNK,,UNK,1.0,
3273610341,534500087,3.0,6.0,615.0,612.0,INLT,UPVC,135.0,,PS,12.0,CBT,1.0,
3273610341,534500087,6.0,7.6,612.0,610.4,INLT,UPVC,135.0,,UNK,,CBT,1.0,
3276751921,514500088,-0.5,3.0,693.5,690.0,LIN,STL,203.0,,UNK,,UNK,1.0,
3276751921,514500088,-0.5,22.0,693.5,671.0,LIN,PVC12,143.0,,UNK,,UNK,1.0,
3276751921,514500088,-0.5,34.2,693.5,658.8,VOID,UNK,,,UNK,,UNK,1.0,
3276751921,514500088,22.0,28.0,671.0,665.0,INLT,UPVC12,143.0,,SLAP,2.0,ROT,1.0,
3276751921,514500088,28.0,34.2,665.0,658.8,INLT,UPVC12,143.0,,UNK,,ROT,1.0,
3279050951,534500038,0.0,2.0,657.0,655.0,LIN,STL,203.0,,UNK,,UNK,1.0,
3279050951,534500038,0.0,18.0,657.0,639.0,LIN,STL,152.0,,UNK,,UNK,1.0,
3279050951,534500038,0.0,30.0,657.0,627.0,VOID,UNK,,,UNK,,UNK,1.0,
3279050951,534500038,18.0,24.0,639.0,633.0,INLT,STL,152.0,,PS,,ROT,1.0,
3279050951,534500038,24.0,30.0,633.0,627.0,INLT,STL,152.0,,UNK,,ROT,1.0,
3281228471,514500017,0.0,22.53,700.0,677.47,LIN,UNK,152.0,,UNK,,UNK,1.0,
3281228471,514500017,0.0,34.59,700.0,665.41,VOID,UNK,,,UNK,,UNK,1.0,
3281228471,514500017,22.53,34.59,677.47,665.41,INLT,UNK,,,UNK,,ROT,1.0,
3284027521,484300011,0.0,4.5,477.99,473.49,LIN,PVC45,250.0,,UNK,,UNK,1.0,
3284027521,484300011,0.0,19.0,477.99,458.99,LIN,PVC12,140.0,,UNK,,UNK,1.0,
3284027521,484300011,0.0,139.5,477.99,338.49,VOID,UNK,,,UNK,,UNK,1.0,
3284027521,484300011,19.0,139.5,458.99,338.49,INLT,UNK,,,UNK,,ROT,1.0,
3286960371,474500035,0.0,29.41,629.0,599.59,LIN,UNK,152.0,,UNK,,UNK,1.0,
3286960371,474500035,0.0,35.05,629.0,593.95,VOID,UNK,,,UNK,,UNK,1.0,
3286960371,474500035,28.65,35.05,600.35,593.95,INLT,UNK,127.0,,SLAP,,ROT,1.0,
3287875361,534500017,0.0,13.4,663.0,649.6,LIN,UNK,152.0,,UNK,,UNK,1.0,
3287875361,534500017,0.0,18.2,663.0,644.8,VOID,UNK,,,UNK,,UNK,1.0,
3287875361,534500017,12.6,14.85,650.4,648.15,LIN,UNK,127.0,,UNK,,UNK,1.0,
3287875361,534500017,14.85,16.8,648.15,646.2,INLT,UNK,,,SAP,,CBT,1.0,
3287875361,534500017,16.8,18.2,646.2,644.8,INLT,UNK,127.0,,UNK,,CBT,1.0,
3289151001,514500090,-0.5,6.0,645.5,639.0,LIN,STL,204.0,,UNK,,UNK,1.0,
3289151001,514500090,-0.5,11.4,645.5,633.6,LIN,PVC12,148.0,,UNK,,UNK,1.0,
3289151001,514500090,-0.5,23.4,645.5,621.6,VOID,UNK,,,UNK,,UNK,1.0,
3289151001,514500090,11.4,23.4,633.6,621.6,INLT,UPVC12,148.0,,SLAP,8.0,ROT,1.0,
3291157461,514500092,-0.5,5.0,682.5,677.0,LIN,STL,204.0,,UNK,,UNK,1.0,
3291157461,514500092,-0.5,18.0,682.5,664.0,LIN,PVC12,148.0,,UNK,,UNK,1.0,
3291157461,514500092,-0.5,30.0,682.5,652.0,VOID,UNK,,,UNK,,UNK,1.0,
3291157461,514500092,18.0,30.0,664.0,652.0,INLT,UPVC12,148.0,,SLAP,8.0,ROT,1.0,
3300432281,514500083,0.0,25.1,753.0,727.9,LIN,PVC,168.0,,UNK,,UNK,1.0,
3300432281,514500083,0.0,5.6,753.0,747.4,LIN,STL,219.0,,UNK,,UNK,1.0,
3300432281,514500083,0.0,37.1,753.0,715.9,VOID,UNK,,,UNK,,UNK,1.0,
3300432281,514500083,25.1,37.1,727.9,715.9,INLT,UPVC,168.0,,SLAP,12.0,ROT,1.0,
3301162411,474500098,-0.5,3.0,631.5,628.0,LIN,STL,205.0,,UNK,,UNK,1.0,
3301162411,474500098,-0.5,24.0,631.5,607.0,LIN,FRP,150.0,,UNK,,UNK,1.0,
3301162411,474500098,-0.5,36.0,631.5,595.0,VOID,UNK,,,UNK,,UNK,1.0,
3301162411,474500098,24.0,30.0,607.0,601.0,INLT,UNK,150.0,,SLAP,3.0,ROT,1.0,
3301162411,474500098,30.0,36.0,601.0,595.0,INLT,UNK,150.0,,UNK,,ROT,1.0,
3303174801,534500031,0.0,9.73,662.0,652.27,LIN,STL,152.0,,UNK,,UNK,1.0,
3303174801,534500031,0.0,35.5,662.0,626.5,VOID,UNK,,,UNK,,UNK,1.0,
3303174801,534500031,9.73,35.5,652.27,626.5,INLT,UNK,,,UNK,,ROT,1.0,
3306006251,534400060,-0.5,5.0,515.51,510.01,LIN,STL,206.0,,UNK,,UNK,1.0,
3306006251,534400060,-0.5,24.0,515.51,491.01,LIN,PVC,150.0,,UNK,,UNK,1.0,
3306006251,534400060,-0.5,27.0,515.51,488.01,VOID,UNK,,,UNK,,UNK,1.0,
3306006251,534400060,18.0,24.0,497.01,491.01,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3306006251,534400060,24.0,27.0,491.01,488.01,INLT,UPVC,150.0,,UNK,,ROT,1.0,
3307278501,494300006,0.0,30.0,515.89,485.89,LIN,PVC,203.0,,UNK,,UNK,1.0,
3307278501,494300006,0.0,39.2,515.89,476.69,VOID,UNK,,,UNK,,UNK,1.0,
3307278501,494300006,30.0,36.0,485.89,479.89,INLT,UPVC,138.0,,SLAP,,CBT,1.0,
3307278501,494300006,36.0,39.2,479.89,476.69,INLT,UPVC,203.0,,UNK,,CBT,1.0,
3307907261,534400023,-0.82,9.175000000000068,517.28,507.28,LIN,UNK,152.0,,UNK,,UNK,1.0,
3307907261,534400023,-0.82,13.175000000000068,517.28,503.28,VOID,UNK,,,UNK,,UNK,1.0,
3307907261,534400023,9.18,12.175000000000068,507.28,504.28,INLT,UNK,152.0,,SLAP,,CBT,1.0,
3307907261,534400023,12.18,13.175000000000068,504.28,503.28,INLT,UNK,152.0,,UNK,,CBT,1.0,
3309407371,534400049,0.0,6.0,516.1,510.1,LIN,PVC,152.0,,UNK,,UNK,1.0,
3309407371,534400049,0.0,12.0,516.1,504.1,VOID,UNK,,,UNK,,UNK,1.0,
3309407371,534400049,6.0,12.0,510.1,504.1,INLT,UPVC,152.0,,SLAP,,CBT,1.0,
3309723661,484500007,-0.5,6.0,616.4,609.9,LIN,STL,204.0,,UNK,,UNK,1.0,
3309723661,484500007,-0.5,36.0,616.4,579.9,VOID,UNK,,,UNK,,UNK,1.0,
3309723661,484500007,6.0,36.0,609.9,579.9,INLT,UNK,,,UNK,,ROT,1.0,
3310275121,534500008,0.0,10.8,662.0,651.2,LIN,UNK,152.0,,UNK,,UNK,1.0,
3310275121,534500008,0.0,23.47,662.0,638.53,VOID,UNK,,,UNK,,UNK,1.0,
3310275121,534500008,10.8,23.47,651.2,638.53,INLT,UNK,,,UNK,,ROT,1.0,
3311930761,544300018,0.0,22.0,504.0,482.0,LIN,UNK,152.0,,UNK,,UNK,1.0,
3311930761,544300018,0.0,28.0,504.0,476.0,VOID,UNK,,,UNK,,UNK,1.0,
3311930761,544300018,22.0,28.0,482.0,476.0,INLT,UNK,152.0,,PS,,ROT,1.0,
3315723211,534500154,0.3,5.7,634.7,629.3,LIN,STL,206.0,,UNK,,UNK,1.0,
3315723211,534500154,0.3,66.0,634.7,569.0,LIN,PVC,150.0,,UNK,,UNK,1.0,
3315723211,534500154,0.3,66.0,634.7,569.0,VOID,UNK,,,UNK,,UNK,1.0,
3315723211,534500154,54.0,60.0,581.0,575.0,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3316956721,484400002,-0.5,2.5,556.38,553.38,LIN,STL,205.0,,UNK,,UNK,1.0,
3316956721,484400002,-0.5,18.0,556.38,537.88,LIN,PVC,150.0,,UNK,,UNK,1.0,
3316956721,484400002,-0.5,30.0,556.38,525.88,VOID,UNK,,,UNK,,UNK,1.0,
3316956721,484400002,18.0,24.0,537.88,531.88,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3316956721,484400002,24.0,30.0,531.88,525.88,INLT,UPVC,150.0,,UNK,,ROT,1.0,
3318275841,474400007,0.0,5.0,526.0,521.0,LIN,UNK,200.0,,UNK,,UNK,1.0,
3318275841,474400007,0.0,22.5,526.0,503.5,VOID,UNK,,,UNK,,UNK,1.0,
3318275841,474400007,5.0,22.5,521.0,503.5,LIN,UNK,150.0,,UNK,,UNK,1.0,
3322751951,514500107,-0.4,5.5,644.4,638.5,LIN,STL,206.0,,UNK,,UNK,1.0,
3322751951,514500107,-0.4,12.0,644.4,632.0,LIN,PVC,150.0,,UNK,,UNK,1.0,
3322751951,514500107,-0.4,30.0,644.4,614.0,VOID,UNK,,,UNK,,UNK,1.0,
3322751951,514500107,12.0,27.0,632.0,617.0,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3322751951,514500107,27.0,30.0,617.0,614.0,INLT,UPVC,150.0,,UNK,,ROT,1.0,
3324085241,534500141,-0.5,5.5,637.5,631.5,LIN,STL,204.0,,UNK,,UNK,1.0,
3324085241,534500141,-0.5,5.5,637.5,631.5,VOID,UNK,,,UNK,,UNK,1.0,
3324163011,474500096,-0.5,5.5,630.5,624.5,LIN,STL,205.0,,UNK,,UNK,1.0,
3324163011,474500096,-0.5,24.8,630.5,605.2,LIN,PVC,143.0,,UNK,,UNK,1.0,
3324163011,474500096,-0.5,36.8,630.5,593.2,VOID,UNK,,,UNK,,UNK,1.0,
3324163011,474500096,24.8,36.8,605.2,593.2,INLT,UPVC,143.0,,SLAP,3.0,ROT,1.0,
3324963191,474500004,0.0,30.35,630.0,599.65,LIN,STL,152.0,,UNK,,UNK,1.0,
3324963191,474500004,0.0,32.92,630.0,597.08,VOID,UNK,,,UNK,,UNK,1.0,
3324963191,474500004,26.32,32.92,603.68,597.08,INLT,STL,127.0,,SLAP,,ROT,1.0,
3328158281,474500036,0.0,30.48,625.0,594.52,LIN,UNK,152.0,,UNK,,UNK,1.0,
3328158281,474500036,0.0,34.14,625.0,590.86,VOID,UNK,,,UNK,,UNK,1.0,
3328158281,474500036,28.19,30.63,596.81,594.37,INLT,UNK,127.0,,UNK,,ROT,1.0,
3328158281,474500036,30.63,34.14,594.37,590.86,INLT,UNK,127.0,,SLAP,,ROT,1.0,
3329420791,534500085,0.0,7.5,684.0,676.5,LIN,PVC,150.0,,UNK,,UNK,1.0,
3329420791,534500085,0.0,3.0,684.0,681.0,LIN,STL,219.0,,UNK,,UNK,1.0,
3329420791,534500085,0.0,16.5,684.0,667.5,VOID,UNK,,,UNK,,UNK,1.0,
3329420791,534500085,7.5,16.5,676.5,667.5,INLT,UPVC,150.0,,SLAP,12.0,ROT,1.0,
3333499741,474500033,0.0,24.84,658.0,633.16,LIN,UNK,152.0,,UNK,,UNK,1.0,
3333499741,474500033,0.0,31.39,658.0,626.61,VOID,UNK,,,UNK,,UNK,1.0,
3333499741,474500033,24.84,31.39,633.16,626.61,INLT,UNK,125.0,,UNK,,ROT,1.0,
3335919131,534400075,-0.2,5.8,539.2,533.2,LIN,STL,260.0,,UNK,,UNK,1.0,
3335919131,534400075,-0.2,5.8,539.2,533.2,VOID,UNK,,,UNK,,UNK,1.0,
3336475341,534500034,0.0,3.0,638.0,635.0,LIN,UNK,203.0,,UNK,,UNK,1.0,
3336475341,534500034,0.0,15.0,638.0,623.0,LIN,UNK,152.0,,UNK,,UNK,1.0,
3336475341,534500034,0.0,28.0,638.0,610.0,VOID,UNK,,,UNK,,UNK,1.0,
3336475341,534500034,15.0,21.5,623.0,616.5,INLT,UNK,152.0,,PS,,UNK,1.0,
3336475341,534500034,21.5,28.0,616.5,610.0,INLT,UNK,152.0,,UNK,,UNK,1.0,
3339698551,534500009,0.0,11.73,676.0,664.27,LIN,UNK,152.0,,UNK,,UNK,1.0,
3339698551,534500009,0.0,17.37,676.0,658.63,VOID,UNK,,,UNK,,UNK,1.0,
3339698551,534500009,11.73,17.37,664.27,658.63,INLT,UNK,,,UNK,,ROT,1.0,
3340787631,534500171,-0.37,5.225999999999976,591.37,585.77,LIN,STLG,254.0,,UNK,,UNK,1.0,
3340787631,534500171,-0.37,42.625999999999976,591.37,548.37,VOID,UNK,,,UNK,,UNK,1.0,
3340787631,534500171,5.23,42.625999999999976,585.77,548.37,INLT,UNK,152.0,,UNK,,ROT,1.0,
3341985851,534500170,0.0,5.6,594.0,588.4,LIN,STLG,205.0,,UNK,,UNK,1.0,
3341985851,534500170,0.0,43.0,594.0,551.0,VOID,UNK,,,UNK,,UNK,1.0,
3341985851,534500170,5.6,43.0,588.4,551.0,INLT,UNK,152.0,,UNK,,ROT,1.0,
3342383791,534500169,-0.4,5.6,598.4,592.4,LIN,STLG,205.0,,UNK,,UNK,1.0,
3342383791,534500169,-0.4,43.0,598.4,555.0,VOID,UNK,,,UNK,,UNK,1.0,
3342383791,534500169,5.6,43.0,592.4,555.0,INLT,UNK,152.0,,UNK,,ROT,1.0,
3342938621,534200001,5.49,183.18,396.45,218.76,INLT,UNK,,,UNK,,DMDC,1.0,
3342938621,534200001,5.49,183.18,396.45,218.76,VOID,UNK,,,UNK,,UNK,1.0,
3345682241,534500030,0.0,6.0,668.0,662.0,LIN,STL,202.0,,UNK,,UNK,1.0,
3345682241,534500030,0.0,18.0,668.0,650.0,VOID,UNK,,,UNK,,UNK,1.0,
3345682241,534500030,6.0,14.5,662.0,653.5,INLT,STL,202.0,,SLAP,,ROT,1.0,
3345682241,534500030,14.5,18.0,653.5,650.0,INLT,UNK,,,UNK,,ROT,1.0,
3347485751,534500098,-0.5,3.0,633.5,630.0,LIN,STL,204.0,,UNK,,UNK,1.0,
3347485751,534500098,-0.5,30.0,633.5,603.0,LIN,PVC12,148.0,,UNK,,UNK,1.0,
3347485751,534500098,-0.5,30.0,633.5,603.0,VOID,UNK,,,UNK,,UNK,1.0,
3347485751,534500098,18.0,30.0,615.0,603.0,INLT,UPVC,148.0,,SLAP,6.0,ROT,1.0,
3347808341,514500086,-0.5,5.0,665.5,660.0,LIN,STL,206.0,,UNK,,UNK,1.0,
3347808341,514500086,-0.5,13.4,665.5,651.6,LIN,PVC12,143.0,,UNK,,UNK,1.0,
3347808341,514500086,-0.5,25.4,665.5,639.6,VOID,UNK,,,UNK,,UNK,1.0,
3347808341,514500086,13.4,19.4,651.6,645.6,INLT,UPVC12,143.0,,SLAP,2.0,ROT,1.0,
3347808341,514500086,19.4,25.4,645.6,639.6,INLT,UPVC12,143.0,,UNK,,ROT,1.0,
3348675861,534400028,0.0,10.0,523.84,513.84,LIN,STL,138.0,,UNK,,UNK,1.0,
3348675861,534400028,0.0,18.0,523.84,505.84,VOID,UNK,,,UNK,,UNK,1.0,
3348675861,534400028,10.0,18.0,513.84,505.84,INLT,UNK,,,SLAP,3.0,ROT,1.0,
3348738681,464500003,-0.4,66.0,527.4,461.0,LIN,UNK,127.0,,UNK,,UNK,1.0,
3348738681,464500003,-0.4,66.0,527.4,461.0,VOID,UNK,,,UNK,,UNK,1.0,
3350261111,494400005,0.0,14.5,687.89,673.39,LIN,UNK,150.0,,UNK,,UNK,1.0,
3350261111,494400005,0.0,36.0,687.89,651.89,VOID,UNK,,,UNK,,UNK,1.0,
3350261111,494400005,14.5,16.5,673.39,671.39,INLT,UNK,150.0,,SLAP,,ROT,1.0,
3350261111,494400005,16.5,18.0,671.39,669.89,INLT,UNK,150.0,,UNK,,ROT,1.0,
3350261111,494400005,18.0,36.0,669.89,651.89,INLT,UNK,,,UNK,,ROT,1.0,
3353234981,534400034,0.0,7.8,502.75,494.95,LIN,PVC,100.0,,UNK,,UNK,1.0,
3353234981,534400034,0.0,20.0,502.75,482.75,VOID,UNK,,,UNK,,UNK,1.0,
3353234981,534400034,7.8,14.0,494.95,488.75,INLT,UNK,,,SLAP,,CBT,1.0,
3353234981,534400034,14.0,20.0,488.75,482.75,INLT,UNK,,,UNK,,CBT,1.0,
3354579181,534500025,0.0,12.9,678.0,665.1,LIN,UNK,152.0,,UNK,,UNK,1.0,
3354579181,534500025,0.0,17.9,678.0,660.1,VOID,UNK,,,UNK,,UNK,1.0,
3354579181,534500025,12.9,17.3,665.1,660.7,INLT,UNK,152.0,,SLAP,0.75,CBT,1.0,
3354579181,534500025,17.3,17.9,660.7,660.1,INLT,UNK,152.0,,UNK,,CBT,1.0,
3354818611,534500084,0.0,18.0,681.5,663.5,LIN,PVC,150.0,,UNK,,UNK,1.0,
3354818611,534500084,0.0,3.0,681.5,678.5,LIN,STL,219.0,,UNK,,UNK,1.0,
3354818611,534500084,0.0,30.0,681.5,651.5,VOID,UNK,,,UNK,,UNK,1.0,
3354818611,534500084,18.0,30.0,663.5,651.5,INLT,UPVC,150.0,,SLAP,12.0,ROT,1.0,
3359578951,534500055,0.0,12.0,609.0,597.0,LIN,UNK,100.0,,UNK,,UNK,1.0,
3359578951,534500055,0.0,30.6,609.0,578.4,VOID,UNK,,,UNK,,UNK,1.0,
3359578951,534500055,12.0,24.0,597.0,585.0,INLT,UPVC,100.0,,SLAP,,CBT,1.0,
3359578951,534500055,24.0,30.6,585.0,578.4,INLT,UPVC,100.0,,UNK,,CBT,1.0,
3360301021,534400059,-0.9,5.099000000000046,519.62,513.62,LIN,STL,206.0,,UNK,,UNK,1.0,
3360301021,534400059,-0.9,41.099000000000046,519.62,477.62,LIN,PVC,150.0,,UNK,,UNK,1.0,
3360301021,534400059,-0.9,41.099000000000046,519.62,477.62,VOID,UNK,,,UNK,,UNK,1.0,
3360301021,534400059,29.1,35.099000000000046,489.62,483.62,INLT,UPVC,150.0,,SLAP,3.0,ROT,1.0,
3361505431,544300022,0.0,25.0,568.88,543.88,LIN,UNK,152.0,,UNK,,UNK,1.0,
3361505431,544300022,0.0,31.0,568.88,537.88,VOID,UNK,,,UNK,,UNK,1.0,
3361505431,544300022,25.0,31.0,543.88,537.88,INLT,UNK,152.0,,PS,,ROT,1.0,
3363302541,484500002,0.0,38.4,690.0,651.6,LIN,UNK,127.0,,UNK,,UNK,1.0,
3363302541,484500002,0.0,54.5,690.0,635.5,VOID,UNK,,,UNK,,UNK,1.0,
3363302541,484500002,38.4,54.5,651.6,635.5,INLT,UNK,,,UNK,,ROT,1.0,
3363824221,534500086,0.0,12.0,686.0,674.0,LIN,PVC,150.0,,UNK,,UNK,1.0,
3363824221,534500086,0.0,3.0,686.0,683.0,LIN,STL,219.0,,UNK,,UNK,1.0,
3363824221,534500086,0.0,30.0,686.0,656.0,VOID,UNK,,,UNK,,UNK,1.0,
