MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,isBasement,geometry
3136762451,514000003,0.0,3.0,301.0,298.0,sandstone,sdst,SLST,"THE SANDSTONE IS FINE GRAINED, RED, BROWN AND PALE BROWN; SILTSONE IS PURPLISH BROWN.",,,-999.0,
3136762451,514000003,0.5,4.0,300.5,297.0,clay,clyu,,BROWN CLAYS,,,-999.0,
3136762451,514000003,3.0,6.0,298.0,295.0,sandstone,sdst,SLST,"THE SANDSTONE IS FINER GRAINED, VERY PALE BROWN. THE SILTSONE OS SANDY, STRONG, BROWNISH RED. APPARENTLY UNWEATHERED.",,,-999.0,
3136762451,514000003,4.0,39.0,297.0,262.0,sand,sand,,"BROWN, GREY, RED SANDS",,,-999.0,
3136762451,514000003,6.0,7.0,295.0,294.0,shale,shle,,BECOMING COARSER. STRONGER RED.,,,-999.0,
3136762451,514000003,7.0,9.0,294.0,292.0,sandstone,sdst,,"FINE TO MEDIUM GRAINED, WEAKLY INDURATED, VARIOUS SHADES OF BROWN AND WHITE. THE GRAINS ARE SUBROUNDED, FORSTED, MODERATELY SORTED, MAINLY 0.2 TO 0.3MM. (THE SANDSTONE IS VERY MUCH LIKE SUGAR LUMPS IN TEXTURE AND COHESION).",,,-999.0,
3136762451,514000003,9.0,13.5,292.0,287.5,sandstone,sdst,,"AS ABOVE, BUT WHITE.",,,-999.0,
3136762451,514000003,13.5,18.5,287.5,282.5,sandstone,sdst,,"WEAKLY INDURATED, THE GRAINS ARE ROUNDED, POORLY SORTED, MAINLY 0.1 TO 0.5MM, QUARTZ. FINELY BANDED, VERY PALE BROWN AND WHITE.",,,-999.0,
3136762451,514000003,18.5,21.0,282.5,280.0,sandstone,sdst,,AS ABOVE.,,,-999.0,
3136762451,514000003,21.0,24.0,280.0,277.0,sandstone,sdst,,FINER GRAINED. WHITE AND PINK.,,,-999.0,
3136762451,514000003,24.0,26.0,277.0,275.0,sandstone,sdst,,"WEAKLY INDURATED, MEDIUM GRAINED, HIGHLY POROUS. PINK.",,,-999.0,
3136762451,514000003,26.0,27.0,275.0,274.0,sandstone,sdst,,"AS ABOVE, BUT VERY PALE BROWN.",,,-999.0,
3136762451,514000003,27.0,28.0,274.0,273.0,shale,shle,,PURPLISH RED.,,,-999.0,
3136762451,514000003,28.0,29.0,273.0,272.0,siltstone,slst,,NO DESRIPTION RECORDED.,,,-999.0,
3136762451,514000003,29.0,31.0,272.0,270.0,sandstone,sdst,SILT,"SILTY SANDSTONE. THE GRAINS ARE QUARTZ, POORLY SORTED, MAINLY 0.2 TO 1MM, ROUNDED. WHITE TO PINK.",,,-999.0,
3136762451,514000003,31.0,34.0,270.0,267.0,sandstone,sdst,,"WHITE, MEDIUM GRAINED.",,,-999.0,
3136762451,514000003,34.0,37.0,267.0,264.0,sandstone,sdst,,"POORLY SORTED, UP TO 0.8MM, ROUNDED. WHITE.",,,-999.0,
3136762451,514000003,37.0,40.0,264.0,261.0,sandstone,sdst,,"MODERATELY SORTED, 0.2 TO 0.5MM, SUBANGULAR QUARTZ. WEAKLY INDURATED. VERY PALE BROWN. SLIGHTLY DAMP.",,,-999.0,
3136762451,514000003,39.0,69.0,262.0,232.0,sandstone,sdst,,SANDSTONE & SAND,,,-999.0,
3136762451,514000003,40.0,43.0,261.0,258.0,sandstone,sdst,,"WEAKLY INDURATED. THE GRAINS ARE POORLY SORTED, 0.15 TO 0.6MM, SUBROUNDED. VERY DAMP.",,,-999.0,
3136762451,514000003,43.0,49.0,258.0,252.0,sandstone,sdst,,"UP TO 1.5MM, WEAKLY INDURATED, BROWN.",,,-999.0,
3136762451,514000003,49.0,55.0,252.0,246.0,sandstone,sdst,SILT,"SILTY IN PLACES, MEDIUM GRAINED. WHITE, BROWN AND RED.",,,-999.0,
3136762451,514000003,55.0,61.0,246.0,240.0,sandstone,sdst,,MEDIUM TO COARSE GRAINED (ANY FINE GRAINS MAY BE LOST WITH WATER).,,,-999.0,
3136762451,514000003,61.0,69.0,240.0,232.0,sandstone,sdst,,"GRAIN SIZE VERY DIFFICULT TO DETERMINE BECAUSE OF WATER FLOW (ABOUT 2.5L/SEC.), BUT SOME COARSE GRAINS ARE PRESENT. BROWN.",,,-999.0,
3136813821,484300022,0.0,21.0,589.0,568.0,sand,sand,,SAND,,,-999.0,
3136813821,484300022,21.0,39.0,568.0,550.0,clay,clyu,,SANDY CLAY,,,-999.0,
3136813821,484300022,39.0,45.0,550.0,544.0,granite,grnt,,WEATHERED GRANITE,,,1.0,
3136813821,484300022,45.0,70.0,544.0,519.0,granite,grnt,,GRANITE,,,1.0,
3137612461,544500173,0.0,1.0,602.17,601.17,sand,sand,,SAND,,,-999.0,
3137612461,544500173,1.0,11.0,601.17,591.17,shale,shle,,SHALE STONY LAYERS,,,-999.0,
3137612461,544500173,11.0,14.0,591.17,588.17,clay,clyu,,CLAY,,,-999.0,
3137612461,544500173,14.0,24.0,588.17,578.17,shale,shle,,SHALE STONES,,,-999.0,
3137612461,544500173,24.0,36.0,578.17,566.17,slate,slat,,SLATE,,,1.0,
3138784281,534500040,0.0,3.0,703.0,700.0,clay,clyu,,SANDY CLAY,,,-999.0,
3138784281,534500040,3.0,30.0,700.0,673.0,granite,grnt,,GRANITE,,,1.0,
3139159271,494500008,0.0,2.5,704.0,701.5,sand,sand,,SAND AND ALUVIALS,,,-999.0,
3139159271,494500008,2.5,8.0,701.5,696.0,gravel,grvl,,HEAVY GRAVELS,,,-999.0,
3139652481,CHRC0240,0.0,9.0,624.0,615.0,calcrete,,,,,,-999.0,
3139652481,CHRC0240,9.0,12.0,615.0,612.0,clay,,,,,,-999.0,
3139840991,CHRC0125,0.0,14.0,687.0,673.0,magnesite,,,,,,1.0,
3139840991,CHRC0125,14.0,36.0,673.0,651.0,saprock,,,,,,1.0,
3139840991,CHRC0125,36.0,102.0,651.0,585.0,silcrete,,,,,,1.0,
3139840991,CHRC0125,102.0,108.0,585.0,579.0,dunite,,,,,,1.0,
3139841501,CHRC0126,0.0,12.0,689.0,677.0,magnesite,,,,,,1.0,
3139841501,CHRC0126,12.0,38.0,677.0,651.0,silcrete,,,,,,1.0,
3139841501,CHRC0126,38.0,54.0,651.0,635.0,silcrete,,,,,,1.0,
3139841501,CHRC0126,54.0,56.0,635.0,633.0,clay,,,,,,1.0,
3139841501,CHRC0126,56.0,60.0,633.0,629.0,saprolite,,,,,,1.0,
3139841501,CHRC0126,60.0,72.0,629.0,617.0,silcrete,,,,,,1.0,
3139841501,CHRC0126,72.0,78.0,617.0,611.0,saprolite,,,,,,1.0,
3139841501,CHRC0126,78.0,92.0,611.0,597.0,saprock,,,,,,1.0,
3139841501,CHRC0126,92.0,96.0,597.0,593.0,dunite,,,,,,1.0,
3139941981,CHRC0127,0.0,6.0,685.0,679.0,magnesite,,,,,,1.0,
3139941981,CHRC0127,6.0,22.0,679.0,663.0,silcrete,,,,,,1.0,
3139941981,CHRC0127,22.0,36.0,663.0,649.0,silcrete,,,,,,1.0,
3139941981,CHRC0127,36.0,90.0,649.0,595.0,saprolite,,,,,,1.0,
3139941981,CHRC0127,90.0,96.0,595.0,589.0,saprock,,,,,,1.0,
3139941981,CHRC0127,96.0,100.0,589.0,585.0,silcrete,,,,,,1.0,
3139941981,CHRC0127,100.0,102.0,585.0,583.0,dunite,,,,,,1.0,
3139942461,CHRC0128,0.0,20.0,687.0,667.0,clay,,,,,,-999.0,
3139942461,CHRC0128,20.0,32.0,667.0,655.0,silcrete,,,,,,-999.0,
3139942461,CHRC0128,32.0,54.0,655.0,633.0,clay,,,,,,-999.0,
3139942461,CHRC0128,54.0,58.0,633.0,629.0,clay,,,,,,-999.0,
3139942461,CHRC0128,58.0,62.0,629.0,625.0,silcrete,,,,,,-999.0,
3139942461,CHRC0128,62.0,66.0,625.0,621.0,silcrete,,,,,,-999.0,
3139942461,CHRC0128,66.0,84.0,621.0,603.0,silcrete,,,,,,-999.0,
3139942461,CHRC0128,84.0,90.0,603.0,597.0,saprock,,,,,,-999.0,
3139942461,CHRC0128,90.0,100.0,597.0,587.0,silcrete,,,,,,-999.0,
3139942461,CHRC0128,100.0,108.0,587.0,579.0,dunite,,,,,,1.0,
3139950021,CHRC0215,0.0,6.0,622.0,616.0,calcrete,,,,,,-999.0,
3139950021,CHRC0215,6.0,8.0,616.0,614.0,clay,,,,,,-999.0,
3139950021,CHRC0215,8.0,12.0,614.0,610.0,calcrete,,,,,,-999.0,
3139954941,CHRC0216,0.0,8.0,624.0,616.0,calcrete,,,,,,-999.0,
3139954941,CHRC0216,8.0,10.0,616.0,614.0,clay,,,,,,-999.0,
3139954941,CHRC0216,10.0,12.0,614.0,612.0,calcrete,,,,,,-999.0,
3140040481,CHRC0124,0.0,10.0,687.0,677.0,magnesite,,,,,,1.0,
3140040481,CHRC0124,10.0,28.0,677.0,659.0,saprock,,,,,,1.0,
3140040481,CHRC0124,28.0,40.0,659.0,647.0,clay,,,,,,1.0,
3140040481,CHRC0124,40.0,56.0,647.0,631.0,saprock,,,,,,1.0,
3140040481,CHRC0124,56.0,60.0,631.0,627.0,pyroxenite,,,,,,1.0,
3140042971,CHRC0129,0.0,16.0,688.0,672.0,clay,,,,,,-999.0,
3140042971,CHRC0129,16.0,20.0,672.0,668.0,silcrete,,,,,,-999.0,
3140042971,CHRC0129,20.0,30.0,668.0,658.0,clay,,,,,,-999.0,
3140042971,CHRC0129,30.0,32.0,658.0,656.0,saprock,,,,,,-999.0,
3140042971,CHRC0129,32.0,60.0,656.0,628.0,pyroxenite,,,,,,1.0,
3140042991,CHRC0130,0.0,22.0,688.0,666.0,clay,,,,,,-999.0,
3140042991,CHRC0130,22.0,24.0,666.0,664.0,silcrete,,,,,,-999.0,
3140042991,CHRC0130,24.0,26.0,664.0,662.0,clay,,,,,,-999.0,
3140042991,CHRC0130,26.0,32.0,662.0,656.0,clay,,,,,,-999.0,
3140042991,CHRC0130,32.0,40.0,656.0,648.0,saprock,,,,,,-999.0,
3140042991,CHRC0130,40.0,52.0,648.0,636.0,saprolite,,,,,,-999.0,
3140042991,CHRC0130,52.0,70.0,636.0,618.0,saprock,,,,,,-999.0,
3140042991,CHRC0130,70.0,86.0,618.0,602.0,pyroxenite,,,,,,1.0,
3140042991,CHRC0130,86.0,92.0,602.0,596.0,clay,,,,,,1.0,
3140042991,CHRC0130,92.0,102.0,596.0,586.0,saprock,,,,,,1.0,
3140042991,CHRC0130,102.0,106.0,586.0,582.0,clay,,,,,,1.0,
3140042991,CHRC0130,106.0,108.0,582.0,580.0,saprock,,,,,,1.0,
3140043481,CHRC0144,0.0,17.0,687.0,670.0,clay,,,,,,-999.0,
3140043481,CHRC0144,17.0,18.0,670.0,669.0,clay,,,,,,-999.0,
3140043481,CHRC0144,18.0,24.0,669.0,663.0,clay,,,,,,-999.0,
3140043481,CHRC0144,24.0,29.0,663.0,658.0,clay,,,,,,-999.0,
3140043481,CHRC0144,29.0,32.0,658.0,655.0,saprock,,,,,,-999.0,
3140043481,CHRC0144,32.0,44.0,655.0,643.0,saprolite,,,,,,-999.0,
3140043481,CHRC0144,44.0,45.0,643.0,642.0,clay,,,,,,-999.0,
3140043481,CHRC0144,45.0,53.0,642.0,634.0,saprolite,,,,,,-999.0,
3140043481,CHRC0144,53.0,55.0,634.0,632.0,saprock,,,,,,-999.0,
3140043481,CHRC0144,55.0,58.0,632.0,629.0,clay,,,,,,-999.0,
3140043481,CHRC0144,58.0,64.0,629.0,623.0,saprolite,,,,,,-999.0,
3140043481,CHRC0144,64.0,66.0,623.0,621.0,saprock,,,,,,-999.0,
3140043481,CHRC0144,66.0,72.0,621.0,615.0,pyroxenite,,,,,,1.0,
3140059981,CHRC0226,0.0,1.0,625.0,624.0,clay,,,,,,-999.0,
3140059981,CHRC0226,1.0,6.0,624.0,619.0,calcrete,,,,,,-999.0,
3140059981,CHRC0226,6.0,12.0,619.0,613.0,clay,,,,,,-999.0,
3140143981,CHRC0145,0.0,15.0,687.0,672.0,clay,,,,,,-999.0,
3140143981,CHRC0145,15.0,19.0,672.0,668.0,clay,,,,,,-999.0,
3140143981,CHRC0145,19.0,37.0,668.0,650.0,clay,,,,,,-999.0,
3140143981,CHRC0145,37.0,39.0,650.0,648.0,silcrete,,,,,,-999.0,
3140143981,CHRC0145,39.0,48.0,648.0,639.0,clay,,,,,,-999.0,
3140143981,CHRC0145,48.0,54.0,639.0,633.0,saprolite,,,,,,-999.0,
3140143981,CHRC0145,54.0,62.0,633.0,625.0,saprock,,,,,,-999.0,
3140143981,CHRC0145,62.0,72.0,625.0,615.0,saprock,,,,,,-999.0,
3140143981,CHRC0145,72.0,78.0,615.0,609.0,pyroxenite,,,,,,1.0,
3140144481,CHRC0146,0.0,12.0,687.0,675.0,clay,,,,,,-999.0,
3140144481,CHRC0146,12.0,47.0,675.0,640.0,clay,,,,,,-999.0,
3140144481,CHRC0146,47.0,54.0,640.0,633.0,saprolite,,,,,,-999.0,
3140144481,CHRC0146,54.0,62.0,633.0,625.0,saprolite,,,,,,-999.0,
3140144481,CHRC0146,62.0,66.0,625.0,621.0,silcrete,,,,,,-999.0,
3140144481,CHRC0146,66.0,70.0,621.0,617.0,clay,,,,,,-999.0,
3140144481,CHRC0146,70.0,80.0,617.0,607.0,silcrete,,,,,,-999.0,
3140144481,CHRC0146,80.0,86.0,607.0,601.0,pyroxenite,,,,,,1.0,
3140158471,CHRC0218,0.0,9.0,623.0,614.0,calcrete,,,,,,-999.0,
3140158471,CHRC0218,9.0,12.0,614.0,611.0,clay,,,,,,-999.0,
3140356701,CHRC0233,0.0,2.0,627.0,625.0,calcrete,,,,,,-999.0,
3140356701,CHRC0233,2.0,6.0,625.0,621.0,calcrete,,,,,,-999.0,
3140356701,CHRC0233,6.0,8.0,621.0,619.0,clay,,,,,,-999.0,
3140356701,CHRC0233,8.0,12.0,619.0,615.0,calcrete,,,,,,-999.0,
3140356701,CHRC0233,12.0,18.0,615.0,609.0,clay,,,,,,-999.0,
3142146961,534500115,0.0,6.0,648.0,642.0,silt,silt,,RED GRAVELLY AND CLAYEY SILT,,,-999.0,
3142146961,534500115,6.0,9.0,642.0,639.0,gravel,grvl,SILT,"RED, GRAVEL AND SILT - GRAVEL IS WEATHERED GRANITE",,,-999.0,
3142146961,534500115,9.0,12.0,639.0,636.0,gravel,grvl,CLYU,"GRAVEL AND CLAY, SIMILAR TO ABOVE",,,-999.0,
3142146961,534500115,12.0,18.0,636.0,630.0,gravel,grvl,CLYU,"GRAVEL AND CLAY - GRAVEL IS GRANITE, SOME OF IT ROUNDED, RED",,,-999.0,
3142146961,534500115,18.0,21.0,630.0,627.0,granite,grnt,CLYU,"WEATHERED GRANITE INCLUDING CLAY, REDDISH YELLOW",,,1.0,
3142146961,534500115,21.0,29.0,627.0,619.0,dolerite,dolr,,"DOLERITE WITH MINOR EPIDOTE, SOME WEATHERED MATERIAL, DARK GREY, WATER  CUT AT 22M - 0.12L/S",,,1.0,
3145381421,504500012,0.0,0.27,585.0,584.73,sand,sand,CLYU,"TOP SOIL CONSISTING OF LIGHT BROWN-GREY, MEDIUM TO COARSE-GRAINED, LOOSE, DRY, LIMY, CLAYEY SAND WITH ANGULAR TO SUBROUNDED GRAVELS.",,,-999.0,
3145381421,504500012,0.27,5.18,584.73,579.82,calcrete,calc,SAND,"HARD, TOUGH, DENSE, MEDIUM TO COARSE-GRAINED , WHITE TO WHITE-PINK, SANDY CALCRETE/LIMESTONE-OFTEN IN NODULAR FORM OCCURRING AS A CRUST TO 7`, OVERLYING DENSE WHITE AND GREY FRESH LIMESTONE ( ?DOLOMITIC).",,,-999.0,
3145381421,504500012,5.18,6.71,579.82,578.29,clay,clyu,SAND,"HARD, DENSE, COMPACT BROWN-RED FERRUGINOUS SANDY AND LIMY CLAY, INTERMIXED WITH HARD WHITE-GREY MASSIVE, DENSE DOLOMITIC LIMESTONE.",,,-999.0,
3145381421,504500012,6.71,14.33,578.29,570.67,clay,clyu,SAND,"SOFT, DENSE, WELL-COMPACTED, ORANGE-BROWN TO RED EARTHY SANDY LIMY CLAY, WITH SCATTERED FAINT MANGANESE OXIDE STAININGS AND OCCASIONAL FRAGMENT OF GREY LIMESTONE/DOLOMITE.",,,-999.0,
